% Data dagdebieten Vecht (representatief geacht voor Dalfsen)
% Door:	Chris Geerse
% Datum: 6 februari 2006
%
% Perioden:
% 01-01-1960 t/m 31-12-1983
% 01-10-1993 t/m 31-03-1994
% 01-10-1998 t/m 31-03-1999
% 01-10-2000 t/m 31-03-2001
%
% Herkomst data van 1-1-1960 t/m 31-12-1983 uit een Q-H relatie, zie [Chbab, 1995] voor informatie.
% [Chbab, 2005]: Frequentieanalyse Vechtafvoer te Vechterweerd. E.H. Chbab. 
% RIZA-Werkdocument 95.131x. RIZA Lelystad, september 1995.
%
% Van de drie daaropvolgende perioden is de herkomst onduidelijk.
% De kwaliteit van deze metingen is twijfelachtig:
% a. deze perioden bevatten geen erg lage afvoeren meer;
% b. het jaar 2000 bevat alleen afvoeren circa 125 m3/s (laat jaar 2000 bij voorkeur weg in analyses)
%
%jaar  	  maand 	  dag	afvoer
1962   	  08    	  31	6
1962   	  09    	  01	6
1962   	  09    	  02	2
1962   	  09    	  03	0
1962   	  09    	  04	1
1962   	  09    	  05	5
1962   	  09    	  06	7
1962   	  09    	  07	2
1962   	  09    	  08	9
1962   	  09    	  09	21
1962   	  09    	  10	17
1962   	  09    	  11	14
1962   	  09    	  12	17
1962   	  09    	  13	2
1962   	  09    	  14	12
1962   	  09    	  15	17
1962   	  09    	  16	17
1962   	  09    	  17	7
1962   	  09    	  18	5
1962   	  09    	  19	7
1962   	  09    	  20	3
1962   	  09    	  21	6
1962   	  09    	  22	8
1962   	  09    	  23	3
1962   	  09    	  24	8
1962   	  09    	  25	6
1962   	  09    	  26	3
1962   	  09    	  27	1
1962   	  09    	  28	2
1962   	  09    	  29	7
1962   	  09    	  30	5
1962   	  10    	  01	5
1962   	  10    	  02	5
1962   	  10    	  03	3
1962   	  10    	  04	3
1962   	  10    	  05	7
1962   	  10    	  06	24
1962   	  10    	  07	10
1962   	  10    	  08	7
1962   	  10    	  09	3
1962   	  10    	  10	5
1962   	  10    	  11	0
1962   	  10    	  12	8
1962   	  10    	  13	1
1962   	  10    	  14	5
1962   	  10    	  15	5
1962   	  10    	  16	5
1962   	  10    	  17	2
1962   	  10    	  18	2
1962   	  10    	  19	6
1962   	  10    	  20	3
1962   	  10    	  21	5
1962   	  10    	  22	5
1962   	  10    	  23	2
1962   	  10    	  24	3
1962   	  10    	  25	6
1962   	  10    	  26	2
1962   	  10    	  27	8
1962   	  10    	  28	6
1962   	  10    	  29	23
1962   	  10    	  30	9
1962   	  10    	  31	13
1962   	  11    	  01	3
1962   	  11    	  02	8
1962   	  11    	  03	8
1962   	  11    	  04	10
1962   	  11    	  05	10
1962   	  11    	  06	8
1962   	  11    	  07	9
1962   	  11    	  08	7
1962   	  11    	  09	8
1962   	  11    	  10	8
1962   	  11    	  11	5
1962   	  11    	  12	1
1962   	  11    	  13	7
1962   	  11    	  14	6
1962   	  11    	  15	3
1962   	  11    	  16	8
1962   	  11    	  17	14
1962   	  11    	  18	16
1962   	  11    	  19	19
1962   	  11    	  20	17
1962   	  11    	  21	17
1962   	  11    	  22	12
1962   	  11    	  23	12
1962   	  11    	  24	10
1962   	  11    	  25	6
1962   	  11    	  26	6
1962   	  11    	  27	6
1962   	  11    	  28	3
1962   	  11    	  29	8
1962   	  11    	  30	7
1962   	  12    	  01	9
1962   	  12    	  02	8
1962   	  12    	  03	6
1962   	  12    	  04	6
1962   	  12    	  05	2
1962   	  12    	  06	5
1962   	  12    	  07	6
1962   	  12    	  08	5
1962   	  12    	  09	7
1962   	  12    	  10	6
1962   	  12    	  11	13
1962   	  12    	  12	32
1962   	  12    	  13	46
1962   	  12    	  14	73
1962   	  12    	  15	54
1962   	  12    	  16	61
1962   	  12    	  17	117
1962   	  12    	  18	125
1962   	  12    	  19	98
1962   	  12    	  20	95
1962   	  12    	  21	96
1962   	  12    	  22	77
1962   	  12    	  23	66
1962   	  12    	  24	45
1962   	  12    	  25	44
1962   	  12    	  26	38
1962   	  12    	  27	35
1962   	  12    	  28	35
1962   	  12    	  29	36
1962   	  12    	  30	37
1962   	  12    	  31	35
1963   	  01    	  01	34
1963   	  01    	  02	30
1963   	  01    	  03	29
1963   	  01    	  04	29
1963   	  01    	  05	30
1963   	  01    	  06	32
1963   	  01    	  07	34
1963   	  01    	  08	31
1963   	  01    	  09	30
1963   	  01    	  10	30
1963   	  01    	  11	30
1963   	  01    	  12	29
1963   	  01    	  13	28
1963   	  01    	  14	27
1963   	  01    	  15	25
1963   	  01    	  16	25
1963   	  01    	  17	27
1963   	  01    	  18	27
1963   	  01    	  19	27
1963   	  01    	  20	27
1963   	  01    	  21	25
1963   	  01    	  22	24
1963   	  01    	  23	24
1963   	  01    	  24	24
1963   	  01    	  25	24
1963   	  01    	  26	24
1963   	  01    	  27	25
1963   	  01    	  28	27
1963   	  01    	  29	25
1963   	  01    	  30	25
1963   	  01    	  31	24
1963   	  02    	  01	24
1963   	  02    	  02	27
1963   	  02    	  03	27
1963   	  02    	  04	27
1963   	  02    	  05	27
1963   	  02    	  06	27
1963   	  02    	  07	27
1963   	  02    	  08	27
1963   	  02    	  09	28
1963   	  02    	  10	28
1963   	  02    	  11	27
1963   	  02    	  12	27
1963   	  02    	  13	27
1963   	  02    	  14	27
1963   	  02    	  15	27
1963   	  02    	  16	29
1963   	  02    	  17	29
1963   	  02    	  18	28
1963   	  02    	  19	27
1963   	  02    	  20	28
1963   	  02    	  21	28
1963   	  02    	  22	27
1963   	  02    	  23	27
1963   	  02    	  24	27
1963   	  02    	  25	27
1963   	  02    	  26	27
1963   	  02    	  27	27
1963   	  02    	  28	27
1963   	  03    	  01	27
1963   	  03    	  02	27
1963   	  03    	  03	27
1963   	  03    	  04	27
1963   	  03    	  05	27
1963   	  03    	  06	28
1963   	  03    	  07	29
1963   	  03    	  08	39
1963   	  03    	  09	80
1963   	  03    	  10	106
1963   	  03    	  11	109
1963   	  03    	  12	117
1963   	  03    	  13	139
1963   	  03    	  14	171
1963   	  03    	  15	172
1963   	  03    	  16	167
1963   	  03    	  17	150
1963   	  03    	  18	134
1963   	  03    	  19	127
1963   	  03    	  20	125
1963   	  03    	  21	138
1963   	  03    	  22	106
1963   	  03    	  23	101
1963   	  03    	  24	89
1963   	  03    	  25	66
1963   	  03    	  26	58
1963   	  03    	  27	56
1963   	  03    	  28	56
1963   	  03    	  29	57
1963   	  03    	  30	56
1963   	  03    	  31	57
1963   	  04    	  01	53
1963   	  04    	  02	57
1963   	  04    	  03	59
1963   	  04    	  04	54
1963   	  04    	  05	59
1963   	  04    	  06	75
1963   	  04    	  07	62
1963   	  04    	  08	59
1963   	  04    	  09	44
1963   	  04    	  10	31
1963   	  04    	  11	32
1963   	  04    	  12	34
1963   	  04    	  13	38
1963   	  04    	  14	35
1963   	  04    	  15	23
1963   	  04    	  16	25
1963   	  04    	  17	24
1963   	  04    	  18	35
1963   	  04    	  19	50
1963   	  04    	  20	42
1963   	  04    	  21	32
1963   	  04    	  22	28
1963   	  04    	  23	28
1963   	  04    	  24	27
1963   	  04    	  25	34
1963   	  04    	  26	24
1963   	  04    	  27	24
1963   	  04    	  28	23
1963   	  04    	  29	13
1963   	  04    	  30	17
1963   	  05    	  01	34
1963   	  05    	  02	56
1963   	  05    	  03	79
1963   	  05    	  04	72
1963   	  05    	  05	66
1963   	  05    	  06	46
1963   	  05    	  07	44
1963   	  05    	  08	36
1963   	  05    	  09	23
1963   	  05    	  10	21
1963   	  05    	  11	22
1963   	  05    	  12	30
1963   	  05    	  13	24
1963   	  05    	  14	23
1963   	  05    	  15	14
1963   	  05    	  16	17
1963   	  05    	  17	21
1963   	  05    	  18	30
1963   	  05    	  19	16
1963   	  05    	  20	16
1963   	  05    	  21	14
1963   	  05    	  22	15
1963   	  05    	  23	16
1963   	  05    	  24	27
1963   	  05    	  25	44
1963   	  05    	  26	51
1963   	  05    	  27	38
1963   	  05    	  28	23
1963   	  05    	  29	21
1963   	  05    	  30	14
1963   	  05    	  31	14
1963   	  06    	  01	9
1963   	  06    	  02	9
1963   	  06    	  03	3
1963   	  06    	  04	2
1963   	  06    	  05	5
1963   	  06    	  06	6
1963   	  06    	  07	6
1963   	  06    	  08	6
1963   	  06    	  09	2
1963   	  06    	  10	1
1963   	  06    	  11	5
1963   	  06    	  12	3
1963   	  06    	  13	5
1963   	  06    	  14	5
1963   	  06    	  15	3
1963   	  06    	  16	5
1963   	  06    	  17	3
1963   	  06    	  18	3
1963   	  06    	  19	15
1963   	  06    	  20	15
1963   	  06    	  21	0
1963   	  06    	  22	0
1963   	  06    	  23	0
1963   	  06    	  24	0
1963   	  06    	  25	0
1963   	  06    	  26	0
1963   	  06    	  27	0
1963   	  06    	  28	0
1963   	  06    	  29	0
1963   	  06    	  30	0
1963   	  07    	  01	21
1963   	  07    	  02	23
1963   	  07    	  03	25
1963   	  07    	  04	14
1963   	  07    	  05	25
1963   	  07    	  06	25
1963   	  07    	  07	25
1963   	  07    	  08	37
1963   	  07    	  09	38
1963   	  07    	  10	27
1963   	  07    	  11	24
1963   	  07    	  12	22
1963   	  07    	  13	10
1963   	  07    	  14	12
1963   	  07    	  15	12
1963   	  07    	  16	12
1963   	  07    	  17	9
1963   	  07    	  18	12
1963   	  07    	  19	5
1963   	  07    	  20	7
1963   	  07    	  21	8
1963   	  07    	  22	3
1963   	  07    	  23	2
1963   	  07    	  24	2
1963   	  07    	  25	3
1963   	  07    	  26	6
1963   	  07    	  27	6
1963   	  07    	  28	3
1963   	  07    	  29	3
1963   	  07    	  30	2
1963   	  07    	  31	2
1963   	  08    	  01	5
1963   	  08    	  02	3
1963   	  08    	  03	1
1963   	  08    	  04	2
1963   	  08    	  05	2
1963   	  08    	  06	3
1963   	  08    	  07	2
1963   	  08    	  08	2
1963   	  08    	  09	3
1963   	  08    	  10	3
1963   	  08    	  11	6
1963   	  08    	  12	5
1963   	  08    	  13	5
1963   	  08    	  14	6
1963   	  08    	  15	0
1963   	  08    	  16	5
1963   	  08    	  17	6
1963   	  08    	  18	2
1963   	  08    	  19	2
1963   	  08    	  20	10
1963   	  08    	  21	19
1963   	  08    	  22	42
1963   	  08    	  23	80
1963   	  08    	  24	69
1963   	  08    	  25	44
1963   	  08    	  26	38
1963   	  08    	  27	47
1963   	  08    	  28	60
1963   	  08    	  29	64
1963   	  08    	  30	43
1963   	  08    	  31	32
1963   	  09    	  01	114
1963   	  09    	  02	22
1963   	  09    	  03	23
1963   	  09    	  04	22
1963   	  09    	  05	21
1963   	  09    	  06	46
1963   	  09    	  07	23
1963   	  09    	  08	24
1963   	  09    	  09	34
1963   	  09    	  10	31
1963   	  09    	  11	23
1963   	  09    	  12	23
1963   	  09    	  13	17
1963   	  09    	  14	19
1963   	  09    	  15	7
1963   	  09    	  16	9
1963   	  09    	  17	8
1963   	  09    	  18	7
1963   	  09    	  19	12
1963   	  09    	  20	12
1963   	  09    	  21	10
1963   	  09    	  22	7
1963   	  09    	  23	10
1963   	  09    	  24	7
1963   	  09    	  25	8
1963   	  09    	  26	8
1963   	  09    	  27	9
1963   	  09    	  28	21
1963   	  09    	  29	31
1963   	  09    	  30	30
1963   	  10    	  01	44
1963   	  10    	  02	52
1963   	  10    	  03	80
1963   	  10    	  04	72
1963   	  10    	  05	62
1963   	  10    	  06	82
1963   	  10    	  07	99
1963   	  10    	  08	97
1963   	  10    	  09	81
1963   	  10    	  10	59
1963   	  10    	  11	46
1963   	  10    	  12	46
1963   	  10    	  13	44
1963   	  10    	  14	40
1963   	  10    	  15	31
1963   	  10    	  16	29
1963   	  10    	  17	34
1963   	  10    	  18	36
1963   	  10    	  19	31
1963   	  10    	  20	35
1963   	  10    	  21	36
1963   	  10    	  22	31
1963   	  10    	  23	34
1963   	  10    	  24	35
1963   	  10    	  25	30
1963   	  10    	  26	27
1963   	  10    	  27	28
1963   	  10    	  28	24
1963   	  10    	  29	24
1963   	  10    	  30	23
1963   	  10    	  31	10
1963   	  11    	  01	24
1963   	  11    	  02	23
1963   	  11    	  03	21
1963   	  11    	  04	23
1963   	  11    	  05	20
1963   	  11    	  06	17
1963   	  11    	  07	20
1963   	  11    	  08	19
1963   	  11    	  09	19
1963   	  11    	  10	23
1963   	  11    	  11	25
1963   	  11    	  12	25
1963   	  11    	  13	32
1963   	  11    	  14	37
1963   	  11    	  15	35
1963   	  11    	  16	38
1963   	  11    	  17	68
1963   	  11    	  18	101
1963   	  11    	  19	111
1963   	  11    	  20	171
1963   	  11    	  21	210
1963   	  11    	  22	222
1963   	  11    	  23	221
1963   	  11    	  24	221
1963   	  11    	  25	209
1963   	  11    	  26	205
1963   	  11    	  27	190
1963   	  11    	  28	131
1963   	  11    	  29	90
1963   	  11    	  30	79
1963   	  12    	  01	62
1963   	  12    	  02	60
1963   	  12    	  03	54
1963   	  12    	  04	38
1963   	  12    	  05	44
1963   	  12    	  06	36
1963   	  12    	  07	40
1963   	  12    	  08	37
1963   	  12    	  09	31
1963   	  12    	  10	29
1963   	  12    	  11	29
1963   	  12    	  12	28
1963   	  12    	  13	28
1963   	  12    	  14	25
1963   	  12    	  15	19
1963   	  12    	  16	23
1963   	  12    	  17	23
1963   	  12    	  18	17
1963   	  12    	  19	17
1963   	  12    	  20	20
1963   	  12    	  21	22
1963   	  12    	  22	22
1963   	  12    	  23	20
1963   	  12    	  24	16
1963   	  12    	  25	22
1963   	  12    	  26	21
1963   	  12    	  27	21
1963   	  12    	  28	22
1963   	  12    	  29	59
1963   	  12    	  30	62
1963   	  12    	  31	57
1964   	  01    	  01	43
1964   	  01    	  02	54
1964   	  01    	  03	43
1964   	  01    	  04	38
1964   	  01    	  05	37
1964   	  01    	  06	30
1964   	  01    	  07	25
1964   	  01    	  08	28
1964   	  01    	  09	30
1964   	  01    	  10	34
1964   	  01    	  11	37
1964   	  01    	  12	42
1964   	  01    	  13	30
1964   	  01    	  14	28
1964   	  01    	  15	25
1964   	  01    	  16	17
1964   	  01    	  17	23
1964   	  01    	  18	20
1964   	  01    	  19	15
1964   	  01    	  20	19
1964   	  01    	  21	19
1964   	  01    	  22	16
1964   	  01    	  23	15
1964   	  01    	  24	14
1964   	  01    	  25	13
1964   	  01    	  26	15
1964   	  01    	  27	17
1964   	  01    	  28	16
1964   	  01    	  29	29
1964   	  01    	  30	25
1964   	  01    	  31	23
1964   	  02    	  01	31
1964   	  02    	  02	43
1964   	  02    	  03	51
1964   	  02    	  04	51
1964   	  02    	  05	56
1964   	  02    	  06	58
1964   	  02    	  07	57
1964   	  02    	  08	49
1964   	  02    	  09	54
1964   	  02    	  10	52
1964   	  02    	  11	52
1964   	  02    	  12	54
1964   	  02    	  13	73
1964   	  02    	  14	64
1964   	  02    	  15	57
1964   	  02    	  16	37
1964   	  02    	  17	36
1964   	  02    	  18	31
1964   	  02    	  19	25
1964   	  02    	  20	24
1964   	  02    	  21	28
1964   	  02    	  22	28
1964   	  02    	  23	27
1964   	  02    	  24	22
1964   	  02    	  25	25
1964   	  02    	  26	37
1964   	  02    	  27	49
1964   	  02    	  28	39
1964   	  02    	  29	39
1964   	  03    	  01	38
1964   	  03    	  02	36
1964   	  03    	  03	29
1964   	  03    	  04	24
1964   	  03    	  05	24
1964   	  03    	  06	24
1964   	  03    	  07	22
1964   	  03    	  08	21
1964   	  03    	  09	13
1964   	  03    	  10	9
1964   	  03    	  11	12
1964   	  03    	  12	14
1964   	  03    	  13	13
1964   	  03    	  14	9
1964   	  03    	  15	12
1964   	  03    	  16	3
1964   	  03    	  17	12
1964   	  03    	  18	9
1964   	  03    	  19	8
1964   	  03    	  20	5
1964   	  03    	  21	9
1964   	  03    	  22	25
1964   	  03    	  23	25
1964   	  03    	  24	29
1964   	  03    	  25	37
1964   	  03    	  26	37
1964   	  03    	  27	56
1964   	  03    	  28	56
1964   	  03    	  29	49
1964   	  03    	  30	32
1964   	  03    	  31	39
1964   	  04    	  01	47
1964   	  04    	  02	56
1964   	  04    	  03	54
1964   	  04    	  04	43
1964   	  04    	  05	54
1964   	  04    	  06	61
1964   	  04    	  07	47
1964   	  04    	  08	44
1964   	  04    	  09	35
1964   	  04    	  10	32
1964   	  04    	  11	32
1964   	  04    	  12	30
1964   	  04    	  13	29
1964   	  04    	  14	32
1964   	  04    	  15	35
1964   	  04    	  16	32
1964   	  04    	  17	36
1964   	  04    	  18	29
1964   	  04    	  19	21
1964   	  04    	  20	8
1964   	  04    	  21	9
1964   	  04    	  22	12
1964   	  04    	  23	19
1964   	  04    	  24	12
1964   	  04    	  25	12
1964   	  04    	  26	27
1964   	  04    	  27	38
1964   	  04    	  28	16
1964   	  04    	  29	21
1964   	  04    	  30	23
1964   	  05    	  01	25
1964   	  05    	  02	29
1964   	  05    	  03	29
1964   	  05    	  04	32
1964   	  05    	  05	37
1964   	  05    	  06	67
1964   	  05    	  07	72
1964   	  05    	  08	56
1964   	  05    	  09	36
1964   	  05    	  10	31
1964   	  05    	  11	27
1964   	  05    	  12	16
1964   	  05    	  13	14
1964   	  05    	  14	8
1964   	  05    	  15	9
1964   	  05    	  16	8
1964   	  05    	  17	12
1964   	  05    	  18	3
1964   	  05    	  19	5
1964   	  05    	  20	6
1964   	  05    	  21	6
1964   	  05    	  22	7
1964   	  05    	  23	6
1964   	  05    	  24	6
1964   	  05    	  25	5
1964   	  05    	  26	1
1964   	  05    	  27	1
1964   	  05    	  28	6
1964   	  05    	  29	6
1964   	  05    	  30	12
1964   	  05    	  31	6
1964   	  06    	  01	3
1964   	  06    	  02	6
1964   	  06    	  03	9
1964   	  06    	  04	15
1964   	  06    	  05	21
1964   	  06    	  06	7
1964   	  06    	  07	6
1964   	  06    	  08	7
1964   	  06    	  09	6
1964   	  06    	  10	12
1964   	  06    	  11	6
1964   	  06    	  12	6
1964   	  06    	  13	8
1964   	  06    	  14	5
1964   	  06    	  15	6
1964   	  06    	  16	6
1964   	  06    	  17	5
1964   	  06    	  18	5
1964   	  06    	  19	3
1964   	  06    	  20	5
1964   	  06    	  21	2
1964   	  06    	  22	2
1964   	  06    	  23	3
1964   	  06    	  24	5
1964   	  06    	  25	5
1964   	  06    	  26	3
1964   	  06    	  27	1
1964   	  06    	  28	5
1964   	  06    	  29	3
1964   	  06    	  30	0
1964   	  07    	  01	3
1964   	  07    	  02	3
1964   	  07    	  03	2
1964   	  07    	  04	2
1964   	  07    	  05	2
1964   	  07    	  06	2
1964   	  07    	  07	2
1964   	  07    	  08	3
1964   	  07    	  09	3
1964   	  07    	  10	5
1964   	  07    	  11	5
1964   	  07    	  12	3
1964   	  07    	  13	3
1964   	  07    	  14	1
1964   	  07    	  15	1
1964   	  07    	  16	3
1964   	  07    	  17	3
1964   	  07    	  18	3
1964   	  07    	  19	1
1964   	  07    	  20	2
1964   	  07    	  21	1
1964   	  07    	  22	1
1964   	  07    	  23	3
1964   	  07    	  24	5
1964   	  07    	  25	10
1964   	  07    	  26	7
1964   	  07    	  27	3
1964   	  07    	  28	2
1964   	  07    	  29	3
1964   	  07    	  30	1
1964   	  07    	  31	3
1964   	  08    	  01	3
1964   	  08    	  02	5
1964   	  08    	  03	5
1964   	  08    	  04	3
1964   	  08    	  05	3
1964   	  08    	  06	8
1964   	  08    	  07	1
1964   	  08    	  08	3
1964   	  08    	  09	3
1964   	  08    	  10	1
1964   	  08    	  11	1
1964   	  08    	  12	1
1964   	  08    	  13	3
1964   	  08    	  14	3
1964   	  08    	  15	3
1964   	  08    	  16	2
1964   	  08    	  17	0
1964   	  08    	  18	1
1964   	  08    	  19	5
1964   	  08    	  20	3
1964   	  08    	  21	7
1964   	  08    	  22	3
1964   	  08    	  23	3
1964   	  08    	  24	3
1964   	  08    	  25	3
1964   	  08    	  26	7
1964   	  08    	  27	3
1964   	  08    	  28	6
1964   	  08    	  29	3
1964   	  08    	  30	6
1964   	  08    	  31	6
1964   	  09    	  01	6
1964   	  09    	  02	5
1964   	  09    	  03	5
1964   	  09    	  04	3
1964   	  09    	  05	2
1964   	  09    	  06	3
1964   	  09    	  07	3
1964   	  09    	  08	3
1964   	  09    	  09	6
1964   	  09    	  10	6
1964   	  09    	  11	3
1964   	  09    	  12	6
1964   	  09    	  13	6
1964   	  09    	  14	2
1964   	  09    	  15	3
1964   	  09    	  16	2
1964   	  09    	  17	2
1964   	  09    	  18	7
1964   	  09    	  19	6
1964   	  09    	  20	3
1964   	  09    	  21	3
1964   	  09    	  22	3
1964   	  09    	  23	3
1964   	  09    	  24	7
1964   	  09    	  25	6
1964   	  09    	  26	0
1964   	  09    	  27	1
1964   	  09    	  28	3
1964   	  09    	  29	5
1964   	  09    	  30	2
1964   	  10    	  01	6
1964   	  10    	  02	2
1964   	  10    	  03	3
1964   	  10    	  04	2
1964   	  10    	  05	2
1964   	  10    	  06	2
1964   	  10    	  07	2
1964   	  10    	  08	3
1964   	  10    	  09	5
1964   	  10    	  10	3
1964   	  10    	  11	8
1964   	  10    	  12	8
1964   	  10    	  13	8
1964   	  10    	  14	6
1964   	  10    	  15	3
1964   	  10    	  16	2
1964   	  10    	  17	8
1964   	  10    	  18	8
1964   	  10    	  19	8
1964   	  10    	  20	7
1964   	  10    	  21	5
1964   	  10    	  22	6
1964   	  10    	  23	6
1964   	  10    	  24	6
1964   	  10    	  25	14
1964   	  10    	  26	27
1964   	  10    	  27	22
1964   	  10    	  28	12
1964   	  10    	  29	3
1964   	  10    	  30	5
1964   	  10    	  31	8
1964   	  11    	  01	8
1964   	  11    	  02	8
1964   	  11    	  03	9
1964   	  11    	  04	5
1964   	  11    	  05	6
1964   	  11    	  06	8
1964   	  11    	  07	8
1964   	  11    	  08	5
1964   	  11    	  09	6
1964   	  11    	  10	6
1964   	  11    	  11	8
1964   	  11    	  12	6
1964   	  11    	  13	8
1964   	  11    	  14	8
1964   	  11    	  15	9
1964   	  11    	  16	15
1964   	  11    	  17	20
1964   	  11    	  18	30
1964   	  11    	  19	34
1964   	  11    	  20	25
1964   	  11    	  21	21
1964   	  11    	  22	12
1964   	  11    	  23	12
1964   	  11    	  24	16
1964   	  11    	  25	19
1964   	  11    	  26	8
1964   	  11    	  27	16
1964   	  11    	  28	17
1964   	  11    	  29	23
1964   	  11    	  30	20
1964   	  12    	  01	17
1964   	  12    	  02	14
1964   	  12    	  03	14
1964   	  12    	  04	15
1964   	  12    	  05	25
1964   	  12    	  06	51
1964   	  12    	  07	59
1964   	  12    	  08	56
1964   	  12    	  09	66
1964   	  12    	  10	50
1964   	  12    	  11	53
1964   	  12    	  12	42
1964   	  12    	  13	42
1964   	  12    	  14	46
1964   	  12    	  15	80
1964   	  12    	  16	81
1964   	  12    	  17	74
1964   	  12    	  18	67
1964   	  12    	  19	74
1964   	  12    	  20	61
