*
* Overschrijdingskansen windsnelheid Schiphol. Met statistische onzekerheid.
*
* Door: C.P.M. Geerse van HKV lijn in water
* Datum: 11 december 2015
*
* Zie voor beschrijving het rapport:
* Werkwijze uitintegreren onzekerheden basisstochasten voor Hydra-NL.
* Afvoeren, meerpeilen, zeewaterstanden en windsnelheden. 
* Chris Geerse. HKV Lijn in Water, december 2015.
* 
*	NNO		NO		ONO		O		OZO		ZO		ZZO		Z		ZZW		ZW		WZW		W		WNW		NW		NNW		N
26.0	2.29E-06	1.17E-06	9.66E-07	2.94E-07	3.60E-08	3.02E-08	1.99E-07	3.11E-06	5.14E-05	2.09E-04	3.78E-04	3.84E-04	3.18E-04	1.76E-04	6.78E-05	2.19E-05
26.5	1.60E-06	8.06E-07	6.78E-07	2.03E-07	2.36E-08	1.94E-08	1.32E-07	2.20E-06	3.90E-05	1.60E-04	2.91E-04	3.04E-04	2.49E-04	1.37E-04	5.20E-05	1.65E-05
27.0	1.12E-06	5.58E-07	4.76E-07	1.40E-07	1.55E-08	1.25E-08	8.76E-08	1.55E-06	2.96E-05	1.23E-04	2.24E-04	2.40E-04	1.94E-04	1.06E-04	4.00E-05	1.24E-05
27.5	7.85E-07	3.86E-07	3.34E-07	9.68E-08	1.02E-08	8.06E-09	5.81E-08	1.10E-06	2.25E-05	9.43E-05	1.72E-04	1.90E-04	1.52E-04	8.24E-05	3.07E-05	9.31E-06
28.0	5.49E-07	2.67E-07	2.34E-07	6.69E-08	6.68E-09	5.20E-09	3.85E-08	7.76E-07	1.71E-05	7.24E-05	1.33E-04	1.50E-04	1.19E-04	6.40E-05	2.36E-05	7.00E-06
28.5	3.85E-07	1.85E-07	1.65E-07	4.63E-08	4.39E-09	3.35E-09	2.56E-08	5.49E-07	1.30E-05	5.56E-05	1.02E-04	1.19E-04	9.31E-05	4.97E-05	1.81E-05	5.27E-06
29.0	2.69E-07	1.28E-07	1.16E-07	3.20E-08	2.88E-09	2.16E-09	1.70E-08	3.89E-07	9.88E-06	4.27E-05	7.85E-05	9.41E-05	7.29E-05	3.86E-05	1.39E-05	3.96E-06
29.5	1.89E-07	8.87E-08	8.13E-08	2.21E-08	1.89E-09	1.39E-09	1.13E-08	2.75E-07	7.51E-06	3.28E-05	6.05E-05	7.44E-05	5.70E-05	2.99E-05	1.07E-05	2.98E-06
30.0	1.32E-07	6.14E-08	5.71E-08	1.53E-08	1.25E-09	9.00E-10	7.49E-09	1.95E-07	5.71E-06	2.52E-05	4.65E-05	5.89E-05	4.46E-05	2.33E-05	8.23E-06	2.24E-06
30.5	9.26E-08	4.26E-08	4.02E-08	1.06E-08	8.19E-10	5.81E-10	4.98E-09	1.38E-07	4.34E-06	1.93E-05	3.58E-05	4.66E-05	3.49E-05	1.81E-05	6.33E-06	1.69E-06
31.0	6.49E-08	2.95E-08	2.82E-08	7.34E-09	5.39E-10	3.75E-10	3.31E-09	9.77E-08	3.30E-06	1.48E-05	2.76E-05	3.69E-05	2.73E-05	1.40E-05	4.86E-06	1.27E-06
31.5	4.55E-08	2.05E-08	1.99E-08	5.08E-09	3.55E-10	2.43E-10	2.20E-09	6.92E-08	2.51E-06	1.14E-05	2.13E-05	2.92E-05	2.14E-05	1.09E-05	3.74E-06	9.56E-07
32.0	3.19E-08	1.42E-08	1.40E-08	3.52E-09	2.33E-10	1.57E-10	1.46E-09	4.90E-08	1.91E-06	8.76E-06	1.64E-05	2.31E-05	1.68E-05	8.47E-06	2.88E-06	7.20E-07
32.5	2.24E-08	9.85E-09	9.83E-09	2.44E-09	1.54E-10	1.01E-10	9.73E-10	3.48E-08	1.45E-06	6.73E-06	1.26E-05	1.83E-05	1.31E-05	6.58E-06	2.21E-06	5.42E-07
33.0	1.57E-08	6.83E-09	6.92E-09	1.69E-09	1.01E-10	6.56E-11	6.48E-10	2.46E-08	1.10E-06	5.17E-06	9.73E-06	1.45E-05	1.03E-05	5.12E-06	1.70E-06	4.08E-07
33.5	1.10E-08	4.74E-09	4.87E-09	1.17E-09	6.67E-11	4.24E-11	4.31E-10	1.75E-08	8.40E-07	3.97E-06	7.50E-06	1.15E-05	8.06E-06	3.98E-06	1.31E-06	3.08E-07
34.0	7.74E-09	3.29E-09	3.43E-09	8.12E-10	4.40E-11	2.75E-11	2.87E-10	1.24E-08	6.39E-07	3.06E-06	5.78E-06	9.11E-06	6.31E-06	3.09E-06	1.01E-06	2.32E-07
34.5	5.43E-09	2.29E-09	2.42E-09	5.63E-10	2.90E-11	1.78E-11	1.91E-10	8.79E-09	4.87E-07	2.35E-06	4.46E-06	7.22E-06	4.94E-06	2.40E-06	7.76E-07	1.75E-07
35.0	3.81E-09	1.59E-09	1.70E-09	3.91E-10	1.91E-11	1.15E-11	1.27E-10	6.24E-09	3.70E-07	1.81E-06	3.44E-06	5.72E-06	3.87E-06	1.87E-06	5.97E-07	1.32E-07
35.5	2.68E-09	1.10E-09	1.20E-09	2.71E-10	1.26E-11	7.46E-12	8.49E-11	4.43E-09	2.82E-07	1.39E-06	2.65E-06	4.53E-06	3.04E-06	1.45E-06	4.60E-07	9.92E-08
36.0	1.88E-09	7.67E-10	8.45E-10	1.88E-10	8.32E-12	4.83E-12	5.66E-11	3.14E-09	2.15E-07	1.07E-06	2.04E-06	3.59E-06	2.38E-06	1.13E-06	3.54E-07	7.48E-08
36.5	1.32E-09	5.33E-10	5.95E-10	1.31E-10	5.50E-12	3.13E-12	3.78E-11	2.23E-09	1.64E-07	8.22E-07	1.58E-06	2.85E-06	1.87E-06	8.80E-07	2.72E-07	5.64E-08
37.0	9.30E-10	3.70E-10	4.20E-10	9.06E-11	3.63E-12	2.03E-12	2.52E-11	1.58E-09	1.25E-07	6.32E-07	1.22E-06	2.26E-06	1.46E-06	6.84E-07	2.10E-07	4.25E-08
37.5	6.54E-10	2.58E-10	2.96E-10	6.29E-11	2.40E-12	1.32E-12	1.68E-11	1.13E-09	9.49E-08	4.86E-07	9.38E-07	1.79E-06	1.15E-06	5.33E-07	1.62E-07	3.21E-08
38.0	4.60E-10	1.79E-10	2.09E-10	4.37E-11	1.58E-12	8.55E-13	1.12E-11	7.99E-10	7.23E-08	3.74E-07	7.24E-07	1.42E-06	8.99E-07	4.14E-07	1.24E-07	2.42E-08
38.5	3.23E-10	1.25E-10	1.47E-10	3.04E-11	1.05E-12	5.55E-13	7.49E-12	5.68E-10	5.51E-08	2.88E-07	5.58E-07	1.12E-06	7.05E-07	3.23E-07	9.59E-08	1.82E-08
39.0	2.27E-10	8.67E-11	1.04E-10	2.11E-11	6.92E-13	3.60E-13	5.00E-12	4.04E-10	4.20E-08	2.22E-07	4.31E-07	8.91E-07	5.53E-07	2.51E-07	7.39E-08	1.38E-08
39.5	1.60E-10	6.04E-11	7.34E-11	1.47E-11	4.58E-13	2.34E-13	3.34E-12	2.87E-10	3.20E-08	1.71E-07	3.33E-07	7.07E-07	4.34E-07	1.95E-07	5.69E-08	1.04E-08
40.0	1.13E-10	4.20E-11	5.18E-11	1.02E-11	3.03E-13	1.52E-13	2.23E-12	2.04E-10	2.44E-08	1.31E-07	2.57E-07	5.61E-07	3.40E-07	1.52E-07	4.39E-08	7.84E-09
40.5	7.93E-11	2.93E-11	3.66E-11	7.10E-12	2.00E-13	9.89E-14	1.49E-12	1.45E-10	1.86E-08	1.01E-07	1.98E-07	4.45E-07	2.67E-07	1.18E-07	3.38E-08	5.92E-09
41.0	5.58E-11	2.04E-11	2.58E-11	4.94E-12	1.33E-13	6.43E-14	9.97E-13	1.03E-10	1.42E-08	7.79E-08	1.53E-07	3.53E-07	2.09E-07	9.23E-08	2.61E-08	4.47E-09
41.5	3.93E-11	1.42E-11	1.82E-11	3.43E-12	8.78E-14	4.18E-14	6.67E-13	7.34E-11	1.08E-08	6.00E-08	1.18E-07	2.80E-07	1.64E-07	7.18E-08	2.01E-08	3.37E-09
42.0	2.77E-11	9.90E-12	1.29E-11	2.39E-12	5.81E-14	2.72E-14	4.46E-13	5.23E-11	8.25E-09	4.62E-08	9.13E-08	2.22E-07	1.29E-07	5.60E-08	1.55E-08	2.55E-09
