10.33333333	0.53
10.5	0.59
10.66666667	0.65
10.83333333	0.7
11	0.75
11.16666667	0.8
11.33333333	0.84
11.5	0.87
11.66666667	0.9
11.83333333	0.92
12	0.93
12.16666667	0.94
12.33333333	0.95
12.5	0.95
12.66666667	0.94
12.83333333	0.93
13	0.92
13.16666667	0.9
13.33333333	0.87
13.5	0.83
13.66666667	0.78
13.83333333	0.74
14	0.69
14.16666667	0.63
14.33333333	0.57
14.5	0.51
14.66666667	0.44
14.83333333	0.38
15	0.32
15.16666667	0.26
15.33333333	0.21
15.5	0.14
15.66666667	0.08
15.83333333	0.03
16	-0.03
16.16666667	-0.08
16.33333333	-0.13
16.5	-0.19
16.66666667	-0.24
16.83333333	-0.29
17	-0.33
17.16666667	-0.38
17.33333333	-0.43
17.5	-0.48
17.66666667	-0.53
17.83333333	-0.57
18	-0.62
18.16666667	-0.66
18.33333333	-0.7
18.5	-0.74
18.66666667	-0.77
18.83333333	-0.82
19	-0.85
19.16666667	-0.88
19.33333333	-0.9
19.5	-0.93
19.66666667	-0.94
19.83333333	-0.95
20	-0.94
20.16666667	-0.93
20.33333333	-0.89
20.5	-0.84
20.66666667	-0.77
20.83333333	-0.68
21	-0.58
21.16666667	-0.46
21.33333333	-0.35
21.5	-0.23
21.66666667	-0.1
21.83333333	-0.01
22	0.11
22.16666667	0.22
22.33333333	0.31
22.5	0.4
22.66666667	0.48
22.83333333	0.55
23	0.62
23.16666667	0.67
23.33333333	0.72
23.5	0.77
23.66666667	0.82
23.83333333	0.85
24	0.88
24.16666667	0.91
24.33333333	0.93
24.5	0.94
24.66666667	0.95
24.83333333	0.95
25	0.95
25.16666667	0.94
25.33333333	0.93
25.5	0.91
25.66666667	0.89
25.83333333	0.85
26	0.82
26.16666667	0.76
26.33333333	0.72
26.5	0.66
26.66666667	0.61
26.83333333	0.55
27	0.49
27.16666667	0.42
27.33333333	0.36
27.5	0.3
27.66666667	0.24
27.83333333	0.18
28	0.12
28.16666667	0.06
28.33333333	0
28.5	-0.05
28.66666667	-0.1
28.83333333	-0.15
29	-0.21
29.16666667	-0.26
29.33333333	-0.31
29.5	-0.35
29.66666667	-0.4
29.83333333	-0.44
30	-0.5
30.16666667	-0.54
30.33333333	-0.59
30.5	-0.63
30.66666667	-0.67
30.83333333	-0.71
31	-0.75
31.16666667	-0.8
31.33333333	-0.83
31.5	-0.86
31.66666667	-0.89
31.83333333	-0.91
32	-0.93
32.16666667	-0.95
32.33333333	-0.95
32.5	-0.94
32.66666667	-0.92
32.83333333	-0.88
33	-0.82
33.16666667	-0.73
33.33333333	-0.64
33.5	-0.54
33.66666667	-0.42
33.83333333	-0.3
34	-0.18
34.16666667	-0.05
34.33333333	0.06
34.5	0.18
34.66666667	0.28
34.83333333	0.36
35	0.44
35.16666667	0.53
35.33333333	0.59
35.5	0.65
35.66666667	0.7
35.83333333	0.75
36	0.8
36.16666667	0.84
36.33333333	0.87
36.5	0.9
36.66666667	0.92
36.83333333	0.93
37	0.94
37.16666667	0.95
37.33333333	0.95
37.5	0.94
37.66666667	0.93
37.83333333	0.92
38	0.9
38.16666667	0.87
38.33333333	0.83
38.5	0.78
38.66666667	0.74
38.83333333	0.69
39	0.63
39.16666667	0.57
39.33333333	0.51
39.5	0.44
39.66666667	0.38
39.83333333	0.32
40	0.26
40.16666667	0.21
40.33333333	0.14
40.5	0.08
40.66666667	0.03
40.83333333	-0.03
41	-0.08
41.16666667	-0.13
41.33333333	-0.19
41.5	-0.24
41.66666667	-0.29
41.83333333	-0.33
42	-0.38
42.16666667	-0.43
42.33333333	-0.48
42.5	-0.53
42.66666667	-0.57
42.83333333	-0.62
43	-0.66
43.16666667	-0.7
43.33333333	-0.74
43.5	-0.77
43.66666667	-0.82
43.83333333	-0.85
44	-0.88
44.16666667	-0.9
44.33333333	-0.93
44.5	-0.94
44.66666667	-0.95
44.83333333	-0.94
45	-0.93
45.16666667	-0.89
45.33333333	-0.84
45.5	-0.77
45.66666667	-0.68
45.83333333	-0.58
46	-0.46
46.16666667	-0.35
46.33333333	-0.23
46.5	-0.1
46.66666667	-0.01
46.83333333	0.11
47	0.22
47.16666667	0.31
47.33333333	0.4
47.5	0.48
47.66666667	0.55
47.83333333	0.62
48	0.67
48.16666667	0.72
48.33333333	0.77
48.5	0.82
48.66666667	0.85
48.83333333	0.88
49	0.91
49.16666667	0.93
49.33333333	0.94
49.5	0.95
49.66666667	0.95
49.83333333	0.95
50	0.94
50.16666667	0.93
50.33333333	0.91
50.5	0.89
50.66666667	0.85
50.83333333	0.82
51	0.76
51.16666667	0.72
51.33333333	0.66
51.5	0.61
51.66666667	0.55
51.83333333	0.49
52	0.42
52.16666667	0.36
52.33333333	0.3
52.5	0.24
52.66666667	0.18
52.83333333	0.12
53	0.06
53.16666667	0
53.33333333	-0.05
53.5	-0.1
53.66666667	-0.15
53.83333333	-0.21
54	-0.26
54.16666667	-0.31
54.33333333	-0.35
54.5	-0.4
54.66666667	-0.44
54.83333333	-0.5
55	-0.54
55.16666667	-0.59
55.33333333	-0.63
55.5	-0.67
55.66666667	-0.71
55.83333333	-0.75
56	-0.8
56.16666667	-0.83
56.33333333	-0.86
56.5	-0.89
56.66666667	-0.91
56.83333333	-0.93
57	-0.95
57.16666667	-0.95
57.33333333	-0.94
57.5	-0.92
57.66666667	-0.88
57.83333333	-0.82
58	-0.73
58.16666667	-0.64
58.33333333	-0.54
58.5	-0.42
58.66666667	-0.3
58.83333333	-0.18
59	-0.05
59.16666667	0.06
59.33333333	0.18
59.5	0.28
59.66666667	0.36
59.83333333	0.44
60	0.53
60.16666667	0.59
60.33333333	0.65
60.5	0.7
60.66666667	0.75
60.83333333	0.8
61	0.84
61.16666667	0.87
61.33333333	0.9
61.5	0.92
61.66666667	0.93
61.83333333	0.94
62	0.95
62.16666667	0.95
62.33333333	0.94
62.5	0.93
62.66666667	0.92
62.83333333	0.9
63	0.87
63.16666667	0.83
63.33333333	0.78
63.5	0.74
63.66666667	0.69
63.83333333	0.63
64	0.57
64.16666667	0.51
64.33333333	0.44
64.5	0.38
64.66666667	0.32
64.83333333	0.26
65	0.21
65.16666667	0.14
65.33333333	0.08
65.5	0.03
65.66666667	-0.03
65.83333333	-0.08
66	-0.13
66.16666667	-0.19
66.33333333	-0.24
66.5	-0.29
66.66666667	-0.33
66.83333333	-0.38
67	-0.43
67.16666667	-0.48
67.33333333	-0.53
67.5	-0.57
67.66666667	-0.62
67.83333333	-0.66
68	-0.7
68.16666667	-0.74
68.33333333	-0.77
68.5	-0.82
68.66666667	-0.85
68.83333333	-0.88
69	-0.9
69.16666667	-0.93
69.33333333	-0.94
69.5	-0.95
69.66666667	-0.94
69.83333333	-0.93
70	-0.89
70.16666667	-0.84
70.33333333	-0.77
70.5	-0.68
70.66666667	-0.58
70.83333333	-0.46
71	-0.35
71.16666667	-0.23
71.33333333	-0.1
71.5	-0.01
71.66666667	0.11
71.83333333	0.22
72	0.31
72.16666667	0.4
72.33333333	0.48
72.5	0.55
72.66666667	0.62
72.83333333	0.67
73	0.72
73.16666667	0.77
73.33333333	0.82
73.5	0.85
73.66666667	0.88
73.83333333	0.91
74	0.93
74.16666667	0.94
74.33333333	0.95
74.5	0.95
74.66666667	0.95
74.83333333	0.94
75	0.93
